update_time,name,symbol,marketcap_usd,price,current_supply
2016-05-14 11:19:00,Steem,STEEM,9018637, 0.325190,
2016-05-14 11:19:00,Synereo,AMP,8844121, 0.047858,
2016-05-14 11:19:00,Dogecoin,DOGE,24274904, 0.000233,
2016-05-14 11:19:00,Voxels,VOX,7228967, 0.229491,
2016-05-14 11:19:00,Bytecoin,BCN,6627512, 0.000037,
2016-05-14 11:19:00,Emercoin,EMC,6543856, 0.173537,
2016-05-14 11:19:00,Nxt,NXT,6350412, 0.006350,
2016-05-14 11:19:00,Namecoin,NMC,6022924, 0.421434,
2016-05-14 11:19:00,Agoras Tokens,AGRS,3864836, 0.092020,
2016-05-14 11:19:00,Ripple,XRP,211621851, 0.006069,
2016-05-14 11:19:00,Digitalcoin,DGC,422503, 0.012819,
2016-05-14 11:19:00,Clams,CLAM,1161624, 0.674341,
2016-05-14 11:19:00,DNotes,NOTE,605789, 0.005463,
2016-05-14 11:19:00,YbCoin,YBC,6720278, 2.23,
2016-05-14 11:19:00,Obits,OBITS,602414, 0.090250,
2016-05-14 11:19:00,DigixDAO,DGD,24335800, 12.17,
2016-05-14 11:19:00,Litecoin,LTC,182210716, 3.98,
2016-05-14 11:19:00,GridCoin,GRC,2909558, 0.007736,
2016-05-14 11:19:00,Storjcoin X,SJCX,3000631, 0.060597,
2016-05-14 11:19:00,Scotcoin,SCOT,2017860, 0.002018,
2016-05-14 11:19:00,Vcash,XVC,1179430, 0.082548,
2016-05-14 11:19:00,Siacoin,SC,1512739, 0.000109,
2016-05-14 11:19:00,Tether,USDT,1960198, 1.00,
2016-05-14 11:19:00,DigiByte,DGB,1710877, 0.000265,
2016-05-14 11:19:00,Auroracoin,AUR,1648693, 0.203972,
2016-05-14 11:19:00,GameCredits,GAME,1626812, 0.029601,
2016-05-14 11:19:00,Dash,DASH,44413579, 6.89,
2016-05-14 11:19:00,MonaCoin,MONA,1425080, 0.043150,
2016-05-14 11:19:00,Feathercoin,FTC,1241598, 0.024355,
2016-05-14 11:19:00,BitcoinDark,BTCD,1211214, 0.956896,
2016-05-14 11:19:00,SuperNET,UNITY,1193130, 1.46,
2016-05-14 11:19:00,SysCoin,SYS,3475905, 0.008107,
2016-05-14 11:19:00,Rubycoin,RBY,3194632, 0.138711,
2016-05-14 11:19:00,BitShares,BTS,9156867, 0.003581,
2016-05-14 11:19:00,Xaurum,XAUR,3600521, 484.13,
2016-05-14 11:19:00,Counterparty,XCP,3758383, 1.43,
2016-05-14 11:19:00,Rimbit,RBT,1177977, 0.010322,
2016-05-14 11:19:00,Mintcoin,MINT,1363221, 0.000059,
2016-05-14 11:19:00,VPNCoin,VASH,3009602, 0.007518,
2016-05-14 11:19:00,Megacoin,MEC,595458, 0.018351,
2016-05-14 11:19:00,Qora,QORA,591418, 0.000059,
2016-05-14 11:19:00,Primecoin,XPM,1020743, 0.070434,
2016-05-14 11:19:00,Quark,QRK,995391, 0.003980,
2016-05-14 11:19:00,PLAY,PLAY,952789, 0.000489,
2016-05-14 11:19:00,StabilityShares,XSI,929023, 0.100414,
2016-05-14 11:19:00,MUSE,MUSE,898437, 0.000658,
2016-05-14 11:19:00,I/O Coin,IOC,876205, 0.053910,
2016-05-14 11:19:00,AmberCoin,AMBER,857827, 0.019760,
2016-05-14 11:19:00,ShadowCash,SDC,844334, 0.129196,
2016-05-14 11:19:00,Omni,OMNI,836445, 1.51,
2016-05-14 11:19:00,Startcoin,START,1048355, 0.025802,
2016-05-14 11:19:00,VeriCoin,VRC,833587, 0.030226,
2016-05-14 11:19:00,Vertcoin,VTC,799034, 0.034625,
2016-05-14 11:19:00,Safe Exchang...,SAFEX,762565, 0.000355,
2016-05-14 11:19:00,NuBits,USNBT,752699, 0.994208,
2016-05-14 11:19:00,FairCoin,FAIR,736872, 0.014043,
2016-05-14 11:19:00,I0Coin,I0C,714913, 0.034162,
2016-05-14 11:19:00,Infinitecoin,IFC,708526, 0.000008,
2016-05-14 11:19:00,WorldCoin,WDC,650552, 0.006332,
2016-05-14 11:19:00,Ethereum,ETH,785452085, 9.82,
2016-05-14 11:19:00,SIBCoin,SIB,422566, 0.041778,
2016-05-14 11:19:00,Radium,RADS,812834, 0.295124,
2016-05-14 11:19:00,Ixcoin,IXC,592939, 0.028236,
2016-05-14 11:19:00,EarthCoin,EAC,1090340, 0.000117,
2016-05-14 11:19:00,BoostCoin,BOST,634335, 0.053591,
2016-05-14 11:19:00,Gulden,NLG,579741, 0.001900,
2016-05-14 11:19:00,Swarm,SWM,576347, 0.005767,
2016-05-14 11:19:00,ParallelCoin,DUO,571579, 2.19,
2016-05-14 11:19:00,BilShares,BILS,551219, 0.000551,
2016-05-14 11:19:00,DigitalNote,XDN,543418, 0.000079,
2016-05-14 11:19:00,CureCoin,CURE,535509, 0.020260,
2016-05-14 11:19:00,Creditbit,CRB,514565, 0.041703,
2016-05-14 11:19:00,ZcCoin,ZCC,493027, 0.007996,
2016-05-14 11:19:00,BitBay,BAY,479882, 0.000478,
2016-05-14 11:19:00,ReddCoin,RDD,1122818, 0.000040,
2016-05-14 11:19:00,Diamond,DMD,477784, 0.296276,
2016-05-14 11:19:00,Virtacoin,VTA,464299, 0.000040,
2016-05-14 11:19:00,Verge,XVG,461585, 0.000041,
2016-05-14 11:19:00,AsiaCoin,AC,446192, 0.001002,
2016-05-14 11:19:00,NeuCoin,NEU,435916, 0.001407,
2016-05-14 11:19:00,Yocoin,YOC,429439, 0.024566,
2016-05-14 11:19:00,Bitcoin,BTC,7075799735, 455.25,
2016-05-14 11:19:00,Expanse,EXP,604639, 0.292642,
2016-05-14 11:19:00,GetGems,GEMZ,613250, 0.006958,
2016-05-14 11:19:00,Novacoin,NVC,1139086, 0.826939,
2016-05-14 11:19:00,Zetacoin,ZET,475716, 0.002900,
2016-05-14 11:19:00,BlackCoin,BLK,2092038, 0.027731,
2016-05-14 11:19:00,Bitcrystals,BCY,2257661, 0.053321,
2016-05-14 11:19:00,Decred,DCR,2078968, 1.27,
2016-05-14 11:19:00,CrevaCoin,CREVA,2162722, 0.091110,
2016-05-14 11:19:00,SolarCoin,SLR,2543584, 0.074160,
2016-06-11 11:17:00,Diamond,DMD,423546, 0.258119,
2016-06-11 11:17:00,Radium,RADS,662938, 0.237362,
2016-06-11 11:17:00,WorldCoin,WDC,654756, 0.006295,
2016-06-11 11:17:00,NuShares,NSR,651492, 0.000791,
2016-06-11 11:17:00,Digitalcoin,DGC,428958, 0.012778,
2016-06-11 11:17:00,DNotes,NOTE,444228, 0.004006,
2016-06-11 11:17:00,Zetacoin,ZET,445530, 0.002716,
2016-06-11 11:17:00,Unobtanium,UNO,464266, 2.35,
2016-06-11 11:17:00,UnionCoin,UNC,472950, 0.056380,
2016-06-11 11:17:00,Wild Beast B...,WBB,479871, 0.292018,
2016-06-11 11:17:00,FuelCoin,FC2,484817, 0.004838,
2016-06-11 11:17:00,Global Curre...,GCR,498257, 0.004933,
2016-06-11 11:17:00,MUSE,MUSE,684087, 0.000500,
2016-06-11 11:17:00,CloakCoin,CLOAK,503251, 0.105410,
2016-06-11 11:17:00,CureCoin,CURE,519375, 0.019650,
2016-06-11 11:17:00,Crypti,XCR,576653, 0.005767,
2016-06-11 11:17:00,Qora,QORA,582215, 0.000058,
2016-06-11 11:17:00,AmberCoin,AMBER,589034, 0.013559,
2016-06-11 11:17:00,Megacoin,MEC,591278, 0.018110,
2016-06-11 11:17:00,Zeitcoin,ZEIT,597629, 0.000017,
2016-06-11 11:17:00,BilShares,BILS,609513, 0.000610,
2016-06-11 11:17:00,Obits,OBITS,613387, 0.090610,
2016-06-11 11:17:00,ZcCoin,ZCC,488554, 0.007924,
2016-06-11 11:17:00,Clams,CLAM,1270395, 0.720115,
2016-06-11 11:17:00,SuperNET,UNITY,1250336, 1.53,
2016-06-11 11:17:00,Gulden,NLG,631363, 0.002061,
2016-06-11 11:17:00,Nexus,NXS,427008, 0.011155,
2016-06-11 11:17:00,Loyyal,LYL,931544, 0.002329,
2016-06-11 11:17:00,StabilityShares,XSI,704897, 0.076189,
2016-06-11 11:17:00,Infinitecoin,IFC,711913, 0.000008,
2016-06-11 11:17:00,DigitalNote,XDN,717057, 0.000105,
2016-06-11 11:17:00,Vertcoin,VTC,725458, 0.031437,
2016-06-11 11:17:00,Expanse,EXP,728442, 0.352562,
2016-06-11 11:17:00,FairCoin,FAIR,769480, 0.014660,
2016-06-11 11:17:00,Elcoin,EL,789135, 0.086372,
2016-06-11 11:17:00,PLAY,PLAY,802136, 0.000412,
2016-06-11 11:17:00,Omni,OMNI,812241, 1.47,
2016-06-11 11:17:00,Startcoin,START,838221, 0.018775,
2016-06-11 11:17:00,Quark,QRK,989882, 0.003958,
2016-06-11 11:17:00,VeriCoin,VRC,1382425, 0.050061,
2016-06-11 11:17:00,Novacoin,NVC,1036072, 0.739083,
2016-06-11 11:17:00,I/O Coin,IOC,1036903, 0.063775,
2016-06-11 11:17:00,Primecoin,XPM,1065379, 0.071775,
2016-06-11 11:17:00,ReddCoin,RDD,1128115, 0.000040,
2016-06-11 11:17:00,Ixcoin,IXC,1130902, 0.053855,
2016-06-11 11:17:00,EarthCoin,EAC,1181609, 0.000126,
2016-06-11 11:17:00,ShadowCash,SDC,1202491, 0.183745,
2016-06-11 11:17:00,ION,ION,1270232, 0.230483,
2016-06-11 11:17:00,Mintcoin,MINT,1329034, 0.000058,
2016-06-11 11:17:00,Jinn,JINN,547737, 9.33,
2016-06-11 11:17:00,Feathercoin,FTC,1445701, 0.011600,
2016-06-11 11:17:00,Namecoin,NMC,5462926, 0.376634,
2016-06-11 11:17:00,VPNCoin,VASH,2757892, 0.006889,
2016-06-11 11:17:00,Storjcoin X,SJCX,5421791, 0.109491,
2016-06-11 11:17:00,Vcash,XVC,1671350, 0.116977,
2016-06-11 11:17:00,Scotcoin,SCOT,1845620, 0.001846,
2016-06-11 11:17:00,BitcoinDark,BTCD,1848040, 1.46,
2016-06-11 11:17:00,BlackCoin,BLK,2043669, 0.027076,
2016-06-11 11:17:00,BoostCoin,BOST,704542, 0.059428,
2016-06-11 11:17:00,DigiByte,DGB,2237268, 0.000338,
2016-06-11 11:17:00,Auroracoin,AUR,2249568, 0.274730,
2016-06-11 11:17:00,GameCredits,GAME,2329275, 0.041957,
2016-06-11 11:17:00,GridCoin,GRC,2639585, 0.006999,
2016-06-11 11:17:00,Rimbit,RBT,1618271, 0.014169,
2016-06-11 11:17:00,Bitcrystals,BCY,2822288, 0.066896,
2016-06-11 11:17:00,Tether,USDT,2951591, 1.00,
2016-06-11 11:17:00,Decred,DCR,3028187, 1.62,
2016-06-11 11:17:00,Xaurum,XAUR,3457258, 461.80,
2016-06-11 11:17:00,Voxels,VOX,3670443, 0.116522,
2016-06-11 11:17:00,Agoras Tokens,AGRS,3936933, 0.093737,
2016-06-11 11:17:00,Rubycoin,RBY,4040568, 0.174685,
2016-06-11 11:17:00,Counterparty,XCP,5042831, 1.92,
2016-06-11 11:17:00,Emercoin,EMC,5211764, 0.137532,
2016-06-11 11:17:00,SysCoin,SYS,2906322, 0.006779,
2016-06-11 11:17:00,Bitcoin,BTC,9107249571, 582.12,
2016-06-11 11:17:00,SolarCoin,SLR,6193669, 0.180450,
2016-06-11 11:17:00,MonaCoin,MONA,2060675, 0.060053,
2016-06-11 11:17:00,CrevaCoin,CREVA,1514208, 0.058809,
2016-06-11 11:17:00,NEM,XEM,17110800, 0.001901,
2016-06-11 11:17:00,Ethereum,ETH,1116295598, 13.80,
2016-06-11 11:17:00,Nxt,NXT,7177399, 0.007177,
2016-06-11 11:17:00,Siacoin,SC,7617600, 0.000510,
2016-06-11 11:17:00,Factom,FCT,8371404, 0.956380,
2016-06-11 11:17:00,Stellar,XLM,8591836, 0.001566,
2016-06-11 11:17:00,Peercoin,PPC,8655564, 0.372660,
2016-06-11 11:17:00,Synereo,AMP,9269993, 0.050162,
2016-06-11 11:17:00,BitShares,BTS,9283984, 0.003624,
2016-06-11 11:17:00,FedoraCoin,TIPS,10379145, 0.000024,
2016-06-11 11:17:00,Monero,XMR,13917512, 1.15,
2016-06-11 11:17:00,Bytecoin,BCN,6672281, 0.000037,
2016-06-11 11:17:00,YbCoin,YBC,6114497, 2.03,
2016-06-11 11:17:00,Steem,STEEM,19261610, 0.368051,
2016-06-11 11:17:00,Litecoin,LTC,226149862, 4.90,
2016-06-11 11:17:00,The DAO,DAO,154829776, 0.132020,
2016-06-11 11:17:00,Dash,DASH,50846607, 7.81,
2016-06-11 11:17:00,Ripple,XRP,199902488, 0.005733,
2016-06-11 11:17:00,Dogecoin,DOGE,26911725, 0.000257,
2016-06-11 11:17:00,MaidSafeCoin,MAID,24758373, 0.054708,
2016-06-11 11:17:00,DigixDAO,DGD,22006000, 11.00,
2016-06-11 11:17:00,Lisk,LSK,45177900, 0.451779,
2016-07-13 04:40:00,SuperNET,UNITY,2167760, 2.66,
2016-07-13 04:40:00,Litecoin,LTC,192972960, 4.14,
2016-07-13 04:40:00,Tether,USDT,6951591, 1.00,
2016-07-13 04:40:00,Bytecoin,BCN,8432640, 0.000047,
2016-07-13 04:40:00,Siacoin,SC,9484739, 0.000584,
2016-07-13 04:40:00,Bitcoin,BTC,10446205845, 662.99,
2016-07-13 04:40:00,Ethereum,ETH,860870840, 10.51,
2016-07-13 04:40:00,Steem,STEEM,403527532, 4.93,
2016-07-13 04:40:00,Ripple,XRP,225454282, 0.006378,
2016-07-13 04:40:00,The DAO,DAO,109959158, 0.095299,
2016-07-13 04:40:00,Nxt,NXT,30260010, 0.030290,
2016-07-13 04:40:00,Dash,DASH,51132294, 7.76,
2016-07-13 04:40:00,Lisk,LSK,31238000, 0.312380,
2016-07-13 04:40:00,MaidSafeCoin,MAID,31190682, 0.068922,
2016-07-13 04:40:00,Dogecoin,DOGE,27756462, 0.000264,
2016-07-13 04:40:00,Monero,XMR,24487515, 1.98,
2016-07-13 04:40:00,Waves,WAVES,19939100, 0.199391,
2016-07-13 04:40:00,DigixDAO,DGD,17803660, 8.90,
2016-07-13 04:40:00,Synereo,AMP,17295912, 0.093593,
2016-07-13 04:40:00,FedoraCoin,TIPS,2200103, 0.000005,
2016-07-13 04:40:00,NEM,XEM,83610990, 0.009290,
2016-07-13 04:40:00,GridCoin,GRC,2351092, 0.006217,
2016-07-13 04:40:00,WorldCoin,WDC,1103178, 0.010480,
2016-07-13 04:40:00,DigiByte,DGB,2389568, 0.000351,
2016-07-13 04:40:00,Emercoin,EMC,14611014, 0.383346,
2016-07-13 04:40:00,MMNXT,MMNXT,541381, 0.054138,
2016-07-13 04:40:00,jl777hodl,JLH,545228, 0.054523,
2016-07-13 04:40:00,GameCredits,GAME,6415066, 0.114588,
2016-07-13 04:40:00,Namecoin,NMC,5570138, 0.377985,
2016-07-13 04:40:00,NautilusCoin,NAUT,5285633, 0.408791,
2016-07-13 04:40:00,YbCoin,YBC,5163467, 1.72,
2016-07-13 04:40:00,Yocoin,YOC,4642306, 0.233355,
2016-07-13 04:40:00,Agoras Tokens,AGRS,4202478, 0.100059,
2016-07-13 04:40:00,BitcoinDark,BTCD,2372470, 1.86,
2016-07-13 04:40:00,Decred,DCR,3550204, 1.67,
2016-07-13 04:40:00,SysCoin,SYS,3038562, 0.007087,
2016-07-13 04:40:00,BlackCoin,BLK,3037087, 0.040205,
2016-07-13 04:40:00,Xaurum,XAUR,3009451, 401.98,
2016-07-13 04:40:00,Rubycoin,RBY,3000922, 0.129111,
2016-07-13 04:40:00,VPNCoin,VASH,2990178, 0.007469,
2016-07-13 04:40:00,VeriCoin,VRC,2861405, 0.103312,
2016-07-13 04:40:00,Scotcoin,SCOT,2712540, 0.002713,
2016-07-13 04:40:00,Bitcrystals,BCY,2683780, 0.063730,
2016-07-13 04:40:00,Feathercoin,FTC,2402503, 0.018749,
2016-07-13 04:40:00,SolarCoin,SLR,3190667, 0.092863,
2016-07-13 04:40:00,MUSE,MUSE,1110119, 0.000810,
2016-07-13 04:40:00,BitShares,BTS,12978403, 0.005057,
2016-07-13 04:40:00,Stellar,XLM,11041521, 0.002013,
2016-07-13 04:40:00,CureCoin,CURE,652441, 0.024684,
2016-07-13 04:40:00,Startcoin,START,898729, 0.019936,
2016-07-13 04:40:00,SkyNET,SNET,541996, 0.606109,
2016-07-13 04:40:00,Omni,OMNI,1429066, 2.58,
2016-07-13 04:40:00,Mintcoin,MINT,1836396, 0.000080,
2016-07-13 04:40:00,HitCoin,HTC,1729094, 0.000157,
2016-07-13 04:40:00,EarthCoin,EAC,1689225, 0.000181,
2016-07-13 04:40:00,Vcash,XVC,1603473, 0.109867,
2016-07-13 04:40:00,Breakout,BRK,1573569, 0.091320,
2016-07-13 04:40:00,ShadowCash,SDC,1498277, 0.228579,
2016-07-13 04:40:00,Vertcoin,VTC,910882, 0.039472,
2016-07-13 04:40:00,Quark,QRK,1382196, 0.005527,
2016-07-13 04:40:00,Primecoin,XPM,1375168, 0.090140,
2016-07-13 04:40:00,HempCoin,HMP,1343744, 0.000992,
2016-07-13 04:40:00,Auroracoin,AUR,1354652, 0.163021,
2016-07-13 04:40:00,Jinn,JINN,1244868, 21.21,
2016-07-13 04:40:00,Novacoin,NVC,1035387, 0.723624,
2016-07-13 04:40:00,Expanse,EXP,1034630, 0.500755,
2016-07-13 04:40:00,Nexus,NXS,1022725, 0.025832,
2016-07-13 04:40:00,ReddCoin,RDD,1158746, 0.000041,
2016-07-13 04:40:00,Radium,RADS,918942, 0.323955,
2016-07-13 04:40:00,Clams,CLAM,1338410, 0.739301,
2016-07-13 04:40:00,Factom,FCT,12474825, 1.43,
2016-07-13 04:40:00,Voxels,VOX,1852295, 0.058803,
2016-07-13 04:40:00,CrevaCoin,CREVA,552269, 0.019757,
2016-07-13 04:40:00,Rise,RISE,926298, 0.009189,
2016-07-13 04:40:00,Global Curre...,GCR,576944, 0.005703,
2016-07-13 04:40:00,Peercoin,PPC,9611182, 0.412105,
2016-07-13 04:40:00,UnionCoin,UNC,563973, 0.067231,
2016-07-13 04:40:00,Counterparty,XCP,8584078, 3.27,
2016-07-13 04:40:00,I/O Coin,IOC,1911310, 0.117505,
2016-07-13 04:40:00,Storjcoin X,SJCX,7188747, 0.145174,
2016-07-13 04:40:00,MonaCoin,MONA,1848430, 0.051678,
2016-07-13 04:40:00,DigitalNote,XDN,856423, 0.000125,
2016-07-13 04:40:00,Ixcoin,IXC,803442, 0.038261,
2016-07-13 04:40:00,FairCoin,FAIR,795583, 0.015148,
2016-07-13 04:40:00,BoostCoin,BOST,779342, 0.065737,
2016-07-13 04:40:00,Qora,QORA,736662, 0.000074,
2016-07-13 04:40:00,NAV Coin,NAV,707940, 0.011878,
2016-07-13 04:40:00,ION,ION,1224426, 0.198565,
2016-07-13 04:40:00,Megacoin,MEC,695881, 0.021172,
2016-07-13 04:40:00,Crypti,XCR,583627, 0.005836,
2016-07-13 04:40:00,Obits,OBITS,703595, 0.105344,
2016-07-13 04:40:00,NuBits,USNBT,602530, 0.795856,
2016-07-13 04:40:00,InstantDEX,DEX,605809, 0.605809,
2016-07-13 04:40:00,Virtacoin,VTA,622328, 0.000053,
2016-07-13 04:40:00,ZcCoin,ZCC,599401, 0.009722,
2016-07-13 04:40:00,BilShares,BILS,672308, 0.000672,
2016-07-13 04:40:00,Gulden,NLG,860475, 0.002734,
2016-07-13 04:40:00,DNotes,NOTE,676859, 0.006104,
2016-07-13 04:40:00,NuShares,NSR,688738, 0.000690,
2016-07-13 04:40:00,ReeCoin,REE,622997, 0.085261,
2016-08-06 22:43:00,Megacoin,MEC,607018, 0.018458,
2016-08-06 22:43:00,Global Curre...,GCR,935241, 0.009233,
2016-08-06 22:43:00,NuBits,USNBT,529154, 0.698937,
2016-08-06 22:43:00,MMNXT,MMNXT,544619, 0.054462,
2016-08-06 22:43:00,Adzcoin,ADZ,581772, 0.012566,
2016-08-06 22:43:00,Rise,RISE,597195, 0.005876,
2016-08-06 22:43:00,FIMKrypto,FIMK,603916, 0.001030,
2016-08-06 22:43:00,Gulden,NLG,726908, 0.002294,
2016-08-06 22:43:00,InstantDEX,DEX,706667, 0.706667,
2016-08-06 22:43:00,Blocknet,BLOCK,662191, 0.169336,
2016-08-06 22:43:00,Obits,OBITS,686770, 0.097929,
2016-08-06 22:43:00,Qora,QORA,704077, 0.000070,
2016-08-06 22:43:00,DigitalNote,XDN,719434, 0.000105,
2016-08-06 22:43:00,Breakout Stake,BRX,738925, 0.117887,
2016-08-06 22:43:00,CureCoin,CURE,741599, 0.028058,
2016-08-06 22:43:00,Startcoin,START,742982, 0.016481,
2016-08-06 22:43:00,Jinn,JINN,769990, 13.12,
2016-08-06 22:43:00,WorldCoin,WDC,770948, 0.007254,
2016-08-06 22:43:00,BoostCoin,BOST,623688, 0.052608,
2016-08-06 22:43:00,Auroracoin,AUR,986030, 0.117338,
2016-08-06 22:43:00,HitCoin,HTC,1419152, 0.000129,
2016-08-06 22:43:00,Novacoin,NVC,1004347, 0.690494,
2016-08-06 22:43:00,DNotes,NOTE,1168952, 0.010541,
2016-08-06 22:43:00,MUSE,MUSE,1213059, 0.000884,
2016-08-06 22:43:00,Primecoin,XPM,1174359, 0.075462,
2016-08-06 22:43:00,AsiaCoin,AC,1161473, 0.002282,
2016-08-06 22:43:00,MonaCoin,MONA,1699603, 0.046056,
2016-08-06 22:43:00,Rimbit,RBT,1103307, 0.009647,
2016-08-06 22:43:00,Quark,QRK,1099914, 0.004398,
2016-08-06 22:43:00,Clams,CLAM,1082629, 0.586178,
2016-08-06 22:43:00,ReddCoin,RDD,1005929, 0.000036,
2016-08-06 22:43:00,EvergreenCoin,EGC,1157018, 0.088555,
2016-08-06 22:43:00,EarthCoin,EAC,1304683, 0.000140,
2016-08-06 22:43:00,Omni,OMNI,1315566, 2.39,
2016-08-06 22:43:00,LBRY Credits,LBC,1317387, 0.330577,
2016-08-06 22:43:00,Voxels,VOX,1327464, 0.042142,
2016-08-06 22:43:00,Mintcoin,MINT,1345849, 0.000058,
2016-08-06 22:43:00,Virtacoin,VTA,1371732, 0.000116,
2016-08-06 22:43:00,ShadowCash,SDC,1405162, 0.214096,
2016-08-06 22:43:00,Vcash,XVC,1420764, 0.096793,
2016-08-06 22:43:00,VeriCoin,VRC,1500657, 0.054105,
2016-08-06 22:43:00,Nexus,NXS,1308019, 0.032278,
2016-08-06 22:43:00,Scotcoin,SCOT,1577610, 0.001578,
2016-08-06 22:43:00,NEM,XEM,47693700, 0.005299,
2016-08-06 22:43:00,Radium,RADS,871501, 0.303580,
2016-08-06 22:43:00,Counterparty,XCP,7329189, 2.79,
2016-08-06 22:43:00,Ethereum,ETH,895426024, 10.82,
2016-08-06 22:43:00,Storjcoin X,SJCX,6639591, 0.134084,
2016-08-06 22:43:00,BitcoinDark,BTCD,1840986, 1.44,
2016-08-06 22:43:00,I/O Coin,IOC,1894281, 0.116422,
2016-08-06 22:43:00,SuperNET,UNITY,1909575, 2.34,
2016-08-06 22:43:00,BlackCoin,BLK,2185121, 0.028908,
2016-08-06 22:43:00,GridCoin,GRC,2225885, 0.005873,
2016-08-06 22:43:00,DigiByte,DGB,2241613, 0.000322,
2016-08-06 22:43:00,Tether,USDT,6948511, 0.999557,
2016-08-06 22:43:00,Dogecoin,DOGE,24385085, 0.000231,
2016-08-06 22:43:00,SolarCoin,SLR,3191135, 0.090468,
2016-08-06 22:43:00,SARCoin,SAR,3314316, 0.053275,
2016-08-06 22:43:00,Swiscoin,SCN,3359098, 2.57,
2016-08-06 22:43:00,VPNCoin,VASH,2767981, 0.006914,
2016-08-06 22:43:00,Yocoin,YOC,3654126, 0.180943,
2016-08-06 22:43:00,Bitcrystals,BCY,3377323, 0.080314,
2016-08-06 22:43:00,Agoras Tokens,AGRS,5666766, 0.134923,
2016-08-06 22:43:00,YbCoin,YBC,5143108, 1.71,
2016-08-06 22:43:00,Namecoin,NMC,4902712, 0.332694,
2016-08-06 22:43:00,GameCredits,GAME,5879638, 0.105024,
2016-08-06 22:43:00,FedoraCoin,TIPS,4220569, 0.000010,
2016-08-06 22:43:00,SysCoin,SYS,3261487, 0.007607,
2016-08-06 22:43:00,Expanse,EXP,1724692, 0.513018,
2016-08-06 22:43:00,Bitcoin,BTC,9265366163, 586.47,
2016-08-06 22:43:00,Ripple,XRP,225957192, 0.006355,
2016-08-06 22:43:00,NAV Coin,NAV,932630, 0.015648,
2016-08-06 22:43:00,FairCoin,FAIR,937844, 0.017845,
2016-08-06 22:43:00,LIQUID,LQD,524517, 1.53,
2016-08-06 22:43:00,Rubycoin,RBY,1720161, 0.073729,
2016-08-06 22:43:00,Feathercoin,FTC,1738053, 0.013280,
2016-08-06 22:43:00,Siacoin,SC,9358254, 0.000548,
2016-08-06 22:43:00,Bytecoin,BCN,9557035, 0.000053,
2016-08-06 22:43:00,Stellar,XLM,10957694, 0.001938,
2016-08-06 22:43:00,BitShares,BTS,11296231, 0.004396,
2016-08-06 22:43:00,Factom,FCT,13818707, 1.58,
2016-08-06 22:43:00,Waves,WAVES,16729800, 0.167298,
2016-08-06 22:43:00,Emercoin,EMC,18575557, 0.485560,
2016-08-06 22:43:00,Synereo,AMP,18937010, 0.102473,
2016-08-06 22:43:00,DigixDAO,DGD,21639200, 10.82,
2016-08-06 22:43:00,Lisk,LSK,23392500, 0.233925,
2016-08-06 22:43:00,Peercoin,PPC,8741898, 0.374007,
2016-08-06 22:43:00,Monero,XMR,23851756, 1.89,
2016-08-06 22:43:00,Nxt,NXT,29292978, 0.029322,
2016-08-06 22:43:00,MaidSafeCoin,MAID,40291058, 0.089031,
2016-08-06 22:43:00,Dash,DASH,70537637, 10.61,
2016-08-06 22:43:00,Litecoin,LTC,176932253, 3.76,
2016-08-06 22:43:00,Steem,STEEM,216704231, 2.03,
2016-08-06 22:43:00,Ethereum Cla...,ETC,218739647, 2.65,
2016-08-06 22:43:00,Breakout,BRK,852770, 0.049440,
2016-08-06 22:43:00,Vertcoin,VTC,813613, 0.035257,
2016-08-06 22:43:00,Decred,DCR,3777003, 1.63,
2016-08-06 22:43:00,EuropeCoin,ERC,3661514, 0.039421,
2016-08-06 22:43:00,NautilusCoin,NAUT,4321189, 0.348908,
2016-08-06 22:43:00,Xaurum,XAUR,4040414, 539.69,
2016-09-11 22:20:00,Adzcoin,ADZ,1119762,0.023711,
2016-09-11 22:20:00,Quark,QRK,1078003,0.004310,
2016-09-11 22:20:00,BoostCoin,BOST,638793,0.053882,
2016-09-11 22:20:00,Burst,BURST,646020,0.000412,
2016-09-11 22:20:00,Obits,OBITS,652158,0.091652,
2016-09-11 22:20:00,Rise,RISE,676672,0.006591,
2016-09-11 22:20:00,NuBits,USNBT,719328,0.950130,
2016-09-11 22:20:00,Boolberry,BBR,724356,0.090362,
2016-09-11 22:20:00,Breakout,BRK,732821,0.042364,
2016-09-11 22:20:00,FoldingCoin,FLDC,734243,0.001852,
2016-09-11 22:20:00,WorldCoin,WDC,755180,0.007011,
2016-09-11 22:20:00,Vertcoin,VTC,1135251,0.040024,
2016-09-11 22:20:00,HempCoin,HMP,771915,0.000570,
2016-09-11 22:20:00,Qora,QORA,787329,0.000079,
2016-09-11 22:20:00,Novacoin,NVC,794827,0.534376,
2016-09-11 22:20:00,SaluS,SLS,908996,0.907361,
2016-09-11 22:20:00,GoldCoin,GLD,937816,0.023584,
2016-09-11 22:20:00,Aeon,AEON,979385,0.078924,
2016-09-11 22:20:00,Auroracoin,AUR,989039,0.115717,
2016-09-11 22:20:00,ReddCoin,RDD,1008272,0.000036,
2016-09-11 22:20:00,FairCoin,FAIR,1035563,0.019675,
2016-09-11 22:20:00,BitBay,BAY,741324,0.000737,
2016-09-11 22:20:00,Mintcoin,MINT,1139480,0.000048,
